gvkey,datadate,fyearq,fqtr,tic,cusip,conm,curcdq,Current Assets Total - Q,Assets Total - Q,Common - Ordinary Equity Total - Q,Cash - Q,Long term debt total - Q,Current liabilities total - Q,Liabilities total - Q,Revenue total - Q,Sales total - Q,Working Capital - Q,R&D expense - Q,SG&A expense - Q,Capital expenditure - Y,Revenue total - Y,Sales total - Y,R&D expenditure - Y,SG&A expense - Y,sic,state
16597,20130331,2013,1,LSCC,518415104,LATTICE SEMICONDUCTOR CORP,USD,292.803,435.03,360.016,105.494,0,56.913,75.014,71.158,71.158,235.89,18.114,34.612,3.054,71.158,71.158,18.114,34.612,3674,OR
16597,20130630,2013,2,LSCC,518415104,LATTICE SEMICONDUCTOR CORP,USD,300.825,428.3,367.175,99.276,0,55.903,61.125,84.694,84.694,244.922,20.267,37.339,6.837,155.852,155.852,38.381,71.951,3674,OR
16597,20130930,2013,3,LSCC,518415104,LATTICE SEMICONDUCTOR CORP,USD,320.689,446.724,379.702,120.77,0,62.011,67.022,87.154,87.154,258.678,20.254,36.639,10.237,243.006,243.006,58.635,108.59,3674,OR
16597,20131231,2013,4,LSCC,518415104,LATTICE SEMICONDUCTOR CORP,USD,325.801,447.876,385.68,114.31,0,58.608,62.196,89.519,89.519,267.193,22.331,39.52,12.5,332.525,332.525,80.966,148.11,3674,OR
16597,20140331,2014,1,LSCC,518415104,LATTICE SEMICONDUCTOR CORP,USD,357.314,476.529,404.743,112.166,0,68.522,71.786,96.637,96.637,288.792,21.239,39.988,2.395,96.637,96.637,21.239,39.988,3674,OR
16597,20140630,2014,2,LSCC,518415104,LATTICE SEMICONDUCTOR CORP,USD,386.453,501.65,422.55,137.976,0,71.905,79.1,99.32,99.32,314.548,22.302,41.134,4.875,195.957,195.957,43.541,81.122,3674,OR
16597,20140930,2014,3,LSCC,518415104,LATTICE SEMICONDUCTOR CORP,USD,388.608,502.145,434.429,123.007,0,60.543,67.716,86.57,86.57,328.065,22.053,39.698,6.873,282.527,282.527,65.594,120.82,3674,OR
16597,20141231,2014,4,LSCC,518415104,LATTICE SEMICONDUCTOR CORP,USD,398.422,510.53,440.975,115.611,0,60.746,69.555,83.6,83.6,337.676,22.485,40.786,10.267,366.127,366.127,88.079,161.606,3674,OR
16597,20150331,2015,1,LSCC,518415104,LATTICE SEMICONDUCTOR CORP,USD,344.435,877.817,388.952,119.642,338.378,117.256,481.658,88.597,88.597,227.179,27.642,48.669,2.878,88.597,88.597,27.642,48.669,3674,OR
16597,20150630,2015,2,LSCC,518415104,LATTICE SEMICONDUCTOR CORP,USD,316.331,841.605,359.422,101.498,338.206,112.295,474.817,106.46,106.46,204.036,39.552,67.518,7.032,195.057,195.057,67.194,116.187,3674,OR
16597,20150930,2015,3,LSCC,518415104,LATTICE SEMICONDUCTOR CORP,USD,301.189,831.547,338.535,112.356,338.097,110.788,485.483,109.715,109.715,190.401,37.619,61.215,11.584,304.772,304.772,104.813,177.402,3674,OR
16597,20151231,2015,4,LSCC,518415104,LATTICE SEMICONDUCTOR CORP,USD,285.863,785.92,305.52,84.606,330.87,111.177,480.4,101.194,101.194,174.686,32.055,56.084,18.209,405.966,405.966,136.868,233.486,3674,OR
16597,20160331,2016,1,LSCC,518415104,LATTICE SEMICONDUCTOR CORP,USD,300.501,793.629,291.168,104.619,335.485,125.75,502.461,96.512,96.512,174.751,32.608,56.03,5.7,96.512,96.512,32.608,56.03,3674,OR
16597,20160630,2016,2,LSCC,518415104,LATTICE SEMICONDUCTOR CORP,USD,307.566,789.532,281.407,110.531,315.152,152.985,508.125,99.209,99.209,154.581,30.915,53.733,10.102,195.721,195.721,63.523,109.763,3674,OR
16597,20160930,2016,3,LSCC,518415104,LATTICE SEMICONDUCTOR CORP,USD,292.014,756.253,273.674,87.163,307.747,135.194,482.579,113.225,113.225,156.82,27.747,49.305,13.991,308.946,308.946,91.27,159.068,3674,OR
16597,20161231,2016,4,LSCC,518415104,LATTICE SEMICONDUCTOR CORP,USD,314.7,766.883,270.43,106.552,300.855,157.55,496.453,118.108,118.108,157.15,26.248,50.297,16.717,427.054,427.054,117.518,209.365,3674,OR
16597,20170331,2017,1,LSCC,518415104,LATTICE SEMICONDUCTOR CORP,USD,272.957,711.376,267.495,97.451,301.621,106.323,443.881,104.587,104.587,166.634,27.389,51.121,3.374,104.587,104.587,27.389,51.121,3674,OR
16597,20170630,2017,2,LSCC,518415104,LATTICE SEMICONDUCTOR CORP,USD,268.577,697.281,258.765,74.416,286.979,116.547,438.516,94.137,94.137,152.03,26.82,48.617,7.035,198.724,198.724,54.209,99.738,3674,OR
16597,20170930,2017,3,LSCC,518415104,LATTICE SEMICONDUCTOR CORP,USD,284.402,661.497,218.292,99.995,280.381,128.982,443.205,91.971,91.971,155.42,25.648,46.81,12.325,290.695,290.695,79.857,146.548,3674,OR
16597,20171231,2017,4,LSCC,518415104,LATTICE SEMICONDUCTOR CORP,USD,263.371,635.961,217.693,106.815,299.667,83.647,418.268,95.266,95.266,179.724,23.5,46.958,12.855,385.961,385.961,103.357,193.506,3674,OR
16597,20180331,2018,1,LSCC,518415104,LATTICE SEMICONDUCTOR CORP,USD,280.571,644.833,245.672,99.392,298.995,66.062,399.161,98.623,98.623,214.509,22.941,47.157,1.804,98.623,98.623,22.941,47.157,3674,OR
16597,20180630,2018,2,LSCC,518415104,LATTICE SEMICONDUCTOR CORP,USD,269.666,623.204,230.62,93.699,265.699,86.726,392.584,102.715,102.715,182.94,21.081,42.026,4.105,201.338,201.338,44.022,89.183,3674,OR
16597,20180930,2018,3,LSCC,518415104,LATTICE SEMICONDUCTOR CORP,USD,283.665,632.327,261.126,107.893,261.035,70.892,371.201,101.484,101.484,212.773,19.131,40.892,6.178,302.822,302.822,63.153,130.075,3674,OR
16597,20181231,2018,4,LSCC,518415104,LATTICE SEMICONDUCTOR CORP,USD,284.423,623.687,258.457,119.051,251.357,69.418,365.23,95.977,95.977,215.005,19.296,41.751,8.384,398.799,398.799,82.449,171.826,3674,OR
16687,20130331,2013,1,CLTX.2,15119A301,CELSUS THERAPEUTICS PLC -ADR,USD,,,,,,,,,,,,,,,,,,2834,
16687,20130630,2013,2,CLTX.2,15119A301,CELSUS THERAPEUTICS PLC -ADR,USD,,,,,,,,,,,,,,,,,,2834,
16687,20130930,2013,3,CLTX.2,15119A301,CELSUS THERAPEUTICS PLC -ADR,USD,11.997,11.999,7.137,11.885,0,4.009,4.862,,,7.988,,,0,0,0,0.935,2.218,2834,
16687,20131231,2013,4,CLTX.2,15119A301,CELSUS THERAPEUTICS PLC -ADR,USD,7.832,7.832,5.814,7.657,0,1.231,2.018,0,0,6.601,1.276,3.604,0,0,0,1.276,3.604,2834,
16687,20140331,2014,1,CLTX.2,15119A301,CELSUS THERAPEUTICS PLC -ADR,USD,,,,,,,,0,0,,0.8,1.883,,0,0,0.8,1.883,2834,
16687,20140630,2014,2,CLTX.2,15119A301,CELSUS THERAPEUTICS PLC -ADR,USD,,,,,,,,0,0,,1.54,2.33,,0,0,2.34,4.213,2834,
16687,20140930,2014,3,CLTX.2,15119A301,CELSUS THERAPEUTICS PLC -ADR,USD,,,,,,,,,,,,,,,,,,2834,
16687,20141231,2014,4,CLTX.2,15119A301,CELSUS THERAPEUTICS PLC -ADR,USD,6.431,6.48,4.853,6.216,0,1.359,1.627,,,5.072,,,0.057,0,0,6.417,10.169,2834,
16687,20150331,2015,1,CLTX.2,15119A301,CELSUS THERAPEUTICS PLC -ADR,USD,4.273,4.317,2.595,4.016,0,0.91,1.722,0,0,3.363,1.551,2.337,0,0,0,1.551,2.337,2834,
16687,20150630,2015,2,CLTX.2,15119A301,CELSUS THERAPEUTICS PLC -ADR,USD,2.92,2.96,0.973,2.718,0,0.96,1.987,0,0,1.96,0.142,1.452,0,0,0,1.693,3.789,2834,
17386,20130331,2013,2,SPVNF,84761T109,SPECTRA7 MICROSYSTEMS INC,USD,5.673,17.554,10.545,1.913,0.014,6.83,7.009,0.285,0.285,-1.157,0.951,3.303,0.056,0.378,0.378,1.651,3.303,3674,CA
17386,20130630,2013,3,SPVNF,84761T109,SPECTRA7 MICROSYSTEMS INC,USD,6.521,18.196,12.763,3.845,2.611,2.692,5.433,1.121,1.121,3.829,1.731,3.343,0.104,1.499,1.499,3.382,6.646,3674,CA
17386,20130930,2013,4,SPVNF,84761T109,SPECTRA7 MICROSYSTEMS INC,USD,3.431,14.942,9.928,1.148,2.306,2.708,5.014,0.613,0.613,0.723,1.548,2.823,0.219,2.112,2.112,4.93,9.469,3674,CA
17386,20140331,2014,1,SPVNF,84761T109,SPECTRA7 MICROSYSTEMS INC,USD,7.247,16.339,10.955,4.831,0,5.384,5.384,0.862,0.862,1.863,1.47,2.314,0.109,0.862,0.862,1.47,2.314,3674,CA
17386,20140630,2014,2,SPVNF,84761T109,SPECTRA7 MICROSYSTEMS INC,USD,4.859,13.4,8.763,2.606,0,4.637,4.637,1.146,1.146,0.222,2.153,3.178,0.185,2.008,2.008,3.623,5.492,3674,CA
17386,20140930,2014,3,SPVNF,84761T109,SPECTRA7 MICROSYSTEMS INC,USD,3.264,11.32,7.022,1.241,0,4.298,4.298,1.658,1.658,-1.034,1.404,2.148,0.271,3.666,3.666,5.027,7.64,3674,CA
17386,20141231,2014,4,SPVNF,84761T109,SPECTRA7 MICROSYSTEMS INC,USD,5.733,13.041,9.226,3.133,0,3.815,3.815,1.894,1.894,1.918,1.56,2.462,0.528,5.56,5.56,6.587,10.102,3674,CA
17386,20150331,2015,1,SPVNF,84761T109,SPECTRA7 MICROSYSTEMS INC,USD,9.931,16.331,12.387,7.708,0,3.944,3.944,0.702,0.702,5.987,1.659,2.469,0.204,0.702,0.702,1.659,2.469,3674,CA
17386,20150630,2015,2,SPVNF,84761T109,SPECTRA7 MICROSYSTEMS INC,USD,13.004,18.797,15.967,9.01,0.2,2.63,2.83,1.038,1.038,10.374,1.774,2.929,0.627,1.74,1.74,3.433,5.398,3674,CA
17386,20150930,2015,3,SPVNF,84761T109,SPECTRA7 MICROSYSTEMS INC,USD,9.331,14.62,11.8,5.625,0,2.82,2.82,0.938,0.938,6.511,2.526,3.756,0.717,2.678,2.678,5.959,9.154,3674,CA
17386,20151231,2015,4,SPVNF,84761T109,SPECTRA7 MICROSYSTEMS INC,USD,6.795,11.768,8.563,2.949,0.055,3.086,3.205,1.557,1.557,3.709,1.679,3,1.123,4.235,4.235,7.638,12.154,3674,CA
17386,20160331,2016,1,SPVNF,84761T109,SPECTRA7 MICROSYSTEMS INC,USD,10.75,15.306,6.189,6.004,5.882,3.193,9.117,2.54,2.54,7.557,2.031,3.407,0.21,2.54,2.54,2.031,3.407,3674,CA
17386,20160630,2016,2,SPVNF,84761T109,SPECTRA7 MICROSYSTEMS INC,USD,7.78,12.024,3.519,2.124,5.489,2.981,8.505,2.6,2.6,4.799,2.439,3.601,0.29,5.14,5.14,4.47,7.008,3674,CA
17386,20160930,2016,3,SPVNF,84761T109,SPECTRA7 MICROSYSTEMS INC,USD,4.917,9.297,0.629,0.725,0.018,8.622,8.668,1.046,1.046,-3.705,1.987,2.963,0.372,6.186,6.186,6.457,9.971,3674,CA
17386,20161231,2016,4,SPVNF,84761T109,SPECTRA7 MICROSYSTEMS INC,USD,6.576,10.49,2.317,2.114,3.97,4.182,8.173,2.46,2.46,2.394,1.857,3.881,0.391,8.646,8.646,8.314,13.852,3674,CA
17386,20170331,2017,1,SPVNF,84761T109,SPECTRA7 MICROSYSTEMS INC,USD,5.604,9.215,0.327,0.753,3.198,5.676,8.888,2.662,2.662,-0.072,1.761,3.251,0.075,2.662,2.662,1.761,3.251,3674,CA
17386,20170630,2017,2,SPVNF,84761T109,SPECTRA7 MICROSYSTEMS INC,USD,8.939,12.356,2.962,3.777,5.314,4.073,9.394,3.082,3.082,4.866,1.586,3.121,0.266,5.744,5.744,3.347,6.372,3674,CA
17386,20170930,2017,3,SPVNF,84761T109,SPECTRA7 MICROSYSTEMS INC,USD,6.24,10.436,0.289,1.409,0.034,10.106,10.147,1.951,1.951,-3.866,1.866,3.524,0.931,7.695,7.695,5.213,9.896,3674,CA
17386,20171231,2017,4,SPVNF,84761T109,SPECTRA7 MICROSYSTEMS INC,USD,5.221,7.218,-3.94,0.341,0.039,11.119,11.158,2.932,2.932,-5.898,1.962,3.7,1.033,10.627,10.627,7.175,13.596,3674,CA
17386,20180331,2018,1,SPVNF,84761T109,SPECTRA7 MICROSYSTEMS INC,USD,5.409,6.862,-3.974,0.318,7.415,3.421,10.836,0.921,0.921,1.988,1.64,3.308,0.003,0.921,0.921,1.64,3.308,3674,CA
17386,20180630,2018,2,SPVNF,84761T109,SPECTRA7 MICROSYSTEMS INC,USD,4.499,5.833,-5.159,0.159,7.472,3.513,10.992,0.807,0.807,0.986,1.427,2.926,0.208,1.728,1.728,3.067,6.234,3674,CA
17386,20180930,2018,3,SPVNF,84761T109,SPECTRA7 MICROSYSTEMS INC,USD,4.021,5.602,-6.713,0.234,7.888,4.427,12.315,1.051,1.051,-0.406,1.262,2.749,0.224,2.779,2.779,4.329,8.983,3674,CA
17386,20181231,2018,4,SPVNF,84761T109,SPECTRA7 MICROSYSTEMS INC,USD,2.887,4.259,-6.979,0.932,7.239,3.999,11.238,1.442,1.442,-1.112,1.422,2.743,0.328,4.221,4.221,5.751,11.726,3674,CA
17500,20130331,2013,1,OMTH,68217A103,OMTHERA PHARMACEUTICALS,USD,14.869,18.347,-64.29,14.421,0,26.86,26.86,0,0,-11.991,0.357,1.679,1.433,0,0,0.357,1.679,2834,NJ
17828,20130331,2013,1,DDAIF,D1668R123,DAIMLER AG,USD,90579.643,215762.486,49745.303,14552.568,57951.389,78125.054,164266.517,33452.323,33452.323,12454.589,1334.146,5769.763,1355.933,33452.323,33452.323,1334.146,5769.763,3711,
17828,20130630,2013,2,DDAIF,D1668R123,DAIMLER AG,USD,93619.96,217641.688,51327.052,15100.707,57730.574,79517.12,165508.016,39135.671,39135.671,14102.84,1342.011,6156.504,2725.595,72587.994,72587.994,2676.157,11926.267,3711,
17828,20130930,2013,3,DDAIF,D1668R123,DAIMLER AG,USD,95520.556,225705.6,55632.911,14367.403,59219.684,80491.292,169144.188,43668.182,43668.182,15029.264,1491.27,6692.48,4359.624,116256.176,116256.176,4167.427,18618.747,3711,
17828,20131231,2013,4,DDAIF,D1668R123,DAIMLER AG,USD,97060.654,232200.952,58808.772,15229.929,61655.513,81444.913,172451.074,46311.222,46311.222,15615.741,1626.643,7174.164,6855.053,162567.398,162567.398,5794.07,25792.911,3711,
17828,20140331,2014,1,DDAIF,D1668R123,DAIMLER AG,USD,101576.443,236508.381,58939.383,16283.036,63528.503,81375.228,176599.097,40582.909,40582.909,20201.215,1482.405,6315.377,1436.941,40582.909,40582.909,1482.405,6315.377,3711,
17828,20140630,2014,2,DDAIF,D1668R123,DAIMLER AG,USD,101429.21,240964.535,57555.498,14776.986,65414.927,84287.961,182480.855,42927.46,42927.46,17141.249,1459.576,6465.607,2858.472,83510.369,83510.369,2941.981,12780.984,3711,
17828,20140930,2014,3,DDAIF,D1668R123,DAIMLER AG,USD,99682.906,236394.897,55910.47,15923.908,63146.314,82827.052,179464.085,35348.155,35348.155,16855.854,1197.477,5278.318,4112.94,118858.524,118858.524,4139.458,18059.302,3711,
17828,20141231,2014,4,DDAIF,D1668R123,DAIMLER AG,USD,93353.165,229477.314,52839.017,11698.038,60987.83,81045.237,175526.215,38299.583,38299.583,12307.928,1344.715,5722.793,5861.724,157158.107,157158.107,5484.173,23782.095,3711,
17828,20150331,2015,1,DDAIF,D1668R123,DAIMLER AG,USD,92388.712,224775.833,48915.588,13124.428,58431.04,82002.165,174744.255,36772.888,36772.888,10386.547,1209.437,5287.795,1103.101,36772.888,36772.888,1209.437,5287.795,3711,
17828,20150630,2015,2,DDAIF,D1668R123,DAIMLER AG,USD,93541.906,230403.716,54079.054,10978.882,63944.766,80626.689,175275.071,43271.562,43271.562,12915.217,1372.714,5915.282,2311.108,80044.45,80044.45,2582.151,11203.077,3711,
17828,20150930,2015,3,DDAIF,D1668R123,DAIMLER AG,USD,100316.243,235577.359,55643.686,13458.023,65099.016,81263.825,178858.772,41664.882,41664.882,19052.418,1265.39,5414.909,3584.118,121709.332,121709.332,3847.541,16617.986,3711,
17828,20151231,2015,4,DDAIF,D1668R123,DAIMLER AG,USD,99736.657,235820.559,58161.89,10789.502,64970.483,83702.258,176504.359,40596.884,40596.884,16034.399,1321.343,5568.037,5510.943,162306.216,162306.216,5168.884,22186.023,3711,
17828,20160331,2016,1,DDAIF,D1668R123,DAIMLER AG,USD,112213.141,255023.239,61154.049,14491.497,70315.026,90630.23,192662.989,39918.533,39918.533,21582.911,1410.082,5659.691,1279.097,39918.533,39918.533,1410.082,5659.691,3711,
17828,20160630,2016,2,DDAIF,D1668R123,DAIMLER AG,USD,111350.389,253889.345,56660.352,15431.562,71966.149,91863.464,196201.914,41346.489,41346.489,19486.925,1349.021,5435.191,2708.356,81265.022,81265.022,2759.103,11094.882,3711,
17828,20160930,2016,3,DDAIF,D1668R123,DAIMLER AG,USD,116614.478,264225.608,60337.946,15945.598,75184.467,93463.075,202694.187,44892.766,44892.766,23151.403,1510.213,6059.925,4362.592,126157.788,126157.788,4269.316,17154.807,3711,
17828,20161231,2016,4,DDAIF,D1668R123,DAIMLER AG,USD,107685.27,256400.938,61148.84,10531.95,74283.97,89119.026,194003.796,35563.219,35563.219,18566.244,1277.87,5135.237,6214.073,161721.007,161721.007,5547.186,22290.044,3711,
17828,20170331,2017,1,DDAIF,D1668R123,DAIMLER AG,USD,111055.939,265168.117,61440.754,13871.027,78394.944,92934.596,202612.632,41275.024,41275.024,18121.343,1549.07,5848.597,1390.74,41275.024,41275.024,1549.07,5848.597,3711,
17828,20170630,2017,2,DDAIF,D1668R123,DAIMLER AG,USD,117939.532,281390.696,67987.879,14828.595,84707.276,94852.796,212152.171,49780.192,49780.192,23086.736,1716.758,6782.239,3085.535,91055.216,91055.216,3265.828,12630.836,3711,
17828,20170930,2017,3,DDAIF,D1668R123,DAIMLER AG,USD,130055.224,301958,72724.372,20555.802,92709.605,100716.457,227855.051,51339.867,51339.867,29338.767,2060.654,7145.308,4926.021,142395.083,142395.083,5326.482,19776.144,3711,
17828,20171231,2017,4,DDAIF,D1668R123,DAIMLER AG,USD,128316.817,307288.331,76968.451,14512.958,94226.032,104717.631,228767.84,54950.856,54950.856,23599.186,1812.182,7761.451,8107.637,197345.939,197345.939,7138.664,27537.595,3711,
17828,20180331,2018,1,DDAIF,D1668R123,DAIMLER AG,USD,138057.92,323753.584,80709.552,17319.456,98856.912,110948.992,241348.8,49015.12,49015.12,27108.928,2109.184,7160.384,1654.576,49015.12,49015.12,2109.184,7160.384,3711,
17828,20180630,2018,2,DDAIF,D1668R123,DAIMLER AG,USD,134875.092,315106.028,73462.162,16724.479,101049.267,108034.719,240204.072,44957.689,44957.689,26840.373,1778.493,6470.988,3375.465,93972.809,93972.809,3887.677,13631.372,3711,
17828,20180930,2018,3,DDAIF,D1668R123,DAIMLER AG,USD,141013.689,321360.58,74625.258,17445.016,102141.769,112450.292,245193.458,46330.949,46330.949,28563.397,2046.231,6856.704,5760.782,140303.758,140303.758,5933.908,20488.076,3711,
17828,20181231,2018,4,DDAIF,D1668R123,DAIMLER AG,USD,139234.431,322424.914,74037.092,18150.061,101508.909,112145.009,246800.993,51308.592,51308.592,27089.422,1600.663,6776.515,8625.658,191612.35,191612.35,7534.571,27264.591,3711,
18086,20130331,2013,2,MNK,G5785G107,MALLINCKRODT PLC,USD,992,3118,2139.4,0,2.3,394.8,978.6,585.3,585.3,597.2,39.2,214.3,76.7,1089.3,1089.3,77.6,411.5,2834,
18086,20130630,2013,3,MNK,G5785G107,MALLINCKRODT PLC,USD,1147.1,3312.2,1158,180.4,918.5,481.8,2154.2,570,570,665.3,44.8,255.9,110.5,1659.3,1659.3,122.4,667.4,2834,
18086,20130930,2013,4,MNK,G5785G107,MALLINCKRODT PLC,USD,1384.9,3556.6,1255.6,275.5,918.3,600.2,2301,545.2,545.2,784.7,43.3,182.4,147.9,2204.5,2204.5,165.7,849.8,2834,
18086,20131231,2014,1,MNK,G5785G107,MALLINCKRODT PLC,USD,1408.8,3569.4,1309.3,287.8,918,554,2260.1,540.2,540.2,854.8,39,187.4,21.7,540.2,540.2,39,187.4,2834,
18086,20140331,2014,2,MNK,G5785G107,MALLINCKRODT PLC,USD,1633.1,5455.3,1338.4,334.9,2204.7,625.8,4116.9,557.8,557.8,1007.3,41.4,196.5,50.7,1098,1098,80.4,383.9,2834,
18086,20140630,2014,3,MNK,G5785G107,MALLINCKRODT PLC,USD,1650.3,5423.4,1328.4,327.9,2201.3,638.6,4095,653.1,653.1,1011.7,42.7,237.7,80.1,1751.1,1751.1,123.1,621.6,2834,
18086,20140930,2014,4,MNK,G5785G107,MALLINCKRODT PLC,USD,2071,12864.8,4958,707.8,3951.5,904.8,7906.8,789.3,789.3,1166.2,43.8,296.6,127.8,2540.4,2540.4,166.9,918.2,2834,
18086,20141231,2015,1,MNK,G5785G107,MALLINCKRODT PLC,USD,2065,12773.6,5071.8,899,3942.2,765,7701.8,768.2,768.2,1300,52.7,276.8,22.3,768.2,768.2,52.7,276.8,2834,
18086,20150331,2015,2,MNK,G5785G107,MALLINCKRODT PLC,USD,2219,12814.3,5186.1,1053.5,3966.3,775.7,7628.2,819,819,1443.3,58,308,55.1,1587.2,1587.2,110.7,584.8,2834,
18086,20150630,2015,3,MNK,G5785G107,MALLINCKRODT PLC,USD,1541.2,14879.2,5298.1,225.3,5333.1,759.5,9581.1,877.3,877.3,781.7,20.5,315.9,92.5,2464.5,2464.5,131.2,900.7,2834,
18086,20150930,2015,4,MNK,G5785G107,MALLINCKRODT PLC,USD,1846.1,16404.1,5311.2,365.9,6474.3,929.4,11092.9,882.4,882.4,916.7,53.9,314.5,148,3346.9,3346.9,185.1,1215.2,2834,
