gvkey,fyear,fyend,date,comnam,sic,ret,vwretd,sprtrn
007346,2016,9,29jan2016,MICROSEMI CORP,3674,-.0273089725524187,-.05709377,-.05073534
007346,2016,9,29feb2016,MICROSEMI CORP,3674,.0924290269613266,.0006867422,-.004128355
007346,2016,9,31mar2016,MICROSEMI CORP,3674,.1062662452459335,.07051735,.06599111
007346,2016,9,29apr2016,MICROSEMI CORP,3674,-.1179848685860634,.01181701,.00269937
007346,2016,9,31may2016,MICROSEMI CORP,3674,.0011838092468679,.01431573,.01532949
007346,2016,9,30jun2016,MICROSEMI CORP,3674,-.0339935384690762,.003110331,.0009060735
007346,2016,9,29jul2016,MICROSEMI CORP,3674,.1933904439210892,.03877529,.03560981
007346,2016,9,31aug2016,MICROSEMI CORP,3674,.0246153604239225,.002788718,-.001219176
007346,2016,9,30sep2016,MICROSEMI CORP,3674,.0505505613982677,.003016973,-.001234483
007346,2017,9,31oct2016,MICROSEMI CORP,3674,.0035731664393097,-.0215942,-.01942562
007346,2017,9,30nov2016,MICROSEMI CORP,3674,.2995489835739136,.04049072,.03417445
007346,2017,9,30dec2016,MICROSEMI CORP,3674,-.0142465531826019,.01879204,.01820075
007346,2017,9,31jan2017,MICROSEMI CORP,3674,-.0151936197653413,.02219005,.01788434
007346,2017,9,28feb2017,MICROSEMI CORP,3674,-.0250235516577959,.03266432,.03719826
007346,2017,9,31mar2017,MICROSEMI CORP,3674,-.0055963126942515,.002092126,-.0003892302
007346,2017,9,28apr2017,MICROSEMI CORP,3674,-.0890743285417557,.009614883,.009091217
007346,2017,9,31may2017,MICROSEMI CORP,3674,.0462292730808258,.009335273,.01157621
007346,2017,9,30jun2017,MICROSEMI CORP,3674,-.0470372922718525,.009469612,.004813832
007346,2017,9,31jul2017,MICROSEMI CORP,3674,.1128205731511116,.02032932,.01934877
007346,2017,9,31aug2017,MICROSEMI CORP,3674,-.0326421037316322,.001589232,.0005464923
007346,2017,9,29sep2017,MICROSEMI CORP,3674,.0218340307474136,.0237333,.0193029
007346,2018,9,31oct2017,MICROSEMI CORP,3674,.0367132760584354,.01928174,.02218818
007346,2018,9,30nov2017,MICROSEMI CORP,3674,-.0097433105111122,.02730906,.0280826
007346,2018,9,29dec2017,MICROSEMI CORP,3674,-.0227057132869959,.01217342,.009831619
007346,2018,9,31jan2018,MICROSEMI CORP,3674,.1963213831186295,.05065686,.05617873
007346,2018,9,28feb2018,MICROSEMI CORP,3674,.0503317788243294,-.03946393,-.03894738
007346,2018,9,29mar2018,MICROSEMI CORP,3674,-.0027735023759305,-.01843439,-.02688451
007346,2018,9,30apr2018,MICROSEMI CORP,3674,-.0004635163641069,.004768502,.002718801
007346,2018,9,31may2018,MICROSEMI CORP,3674,,.02616928,.02160835
007637,2013,12,31jan2013,MYLAN INC,2834,.0298724826425314,.05414457,.05042806
007637,2013,12,28feb2013,MYLAN INC,2834,.0474000759422779,.008340364,.0110606
007637,2013,12,28mar2013,MYLAN INC,2834,-.0221209283918142,.03529375,.0359878
007637,2013,12,30apr2013,MYLAN INC,2834,.0053531578741968,.01494684,.01808576
007637,2013,12,31may2013,MYLAN INC,2834,.0470628291368484,.01907392,.02076278
007637,2013,12,28jun2013,MYLAN INC,2834,.0180446580052376,-.01503552,-.01499933
007637,2013,12,31jul2013,MYLAN INC,2834,.0815340206027031,.05271696,.04946211
007637,2013,12,30aug2013,MYLAN INC,2834,.0530392937362194,-.02572692,-.03129801
007637,2013,12,30sep2013,MYLAN INC,2834,.0800791755318642,.03747036,.02974948
007637,2013,12,31oct2013,MYLAN INC,2834,-.0079904766753316,.03989509,.04459576
007637,2013,12,29nov2013,MYLAN INC,2834,.1654562056064606,.02496603,.02804946
007637,2013,12,31dec2013,MYLAN INC,2834,-.01654202491045,.02613987,.02356283
007637,2014,12,31jan2014,MYLAN INC,2834,.0463133230805397,-.0299865,-.0355829
007637,2014,12,28feb2014,MYLAN INC,2834,.2237392663955688,.04618626,.04311704
007637,2014,12,31mar2014,MYLAN INC,2834,-.121288426220417,.004501169,.006932158
007637,2014,12,30apr2014,MYLAN INC,2834,.039934404194355,.001670388,.006200797
007637,2014,12,30may2014,MYLAN INC,2834,-.0185111984610558,.0202225,.02103028
007637,2014,12,30jun2014,MYLAN INC,2834,.0345104560256004,.02796136,.01905831
007637,2014,12,31jul2014,MYLAN INC,2834,-.0424748323857784,-.02053673,-.01507986
007637,2014,12,29aug2014,MYLAN INC,2834,-.0155965257436037,.04020714,.03765532
007637,2014,12,30sep2014,MYLAN INC,2834,-.0639917030930519,-.02513202,-.01551386
007637,2014,12,31oct2014,MYLAN INC,2834,.1771817356348038,.02119622,.02320146
007637,2014,12,28nov2014,MYLAN INC,2834,.0944911539554596,.02115908,.02453358
007637,2014,12,31dec2014,MYLAN INC,2834,-.0382187627255917,-.00362207,-.004188512
007637,2015,12,30jan2015,MYLAN INC,2834,-.0571225397288799,-.02720094,-.03104085
007637,2015,12,27feb2015,MYLAN INC,2834,.0785512551665306,.05602062,.05489251
007637,2015,12,31mar2015,MYLAN N V,2834,.0353248603641987,-.0104534,-.01739606
007637,2015,12,30apr2015,MYLAN N V,2834,.2175232321023941,.008715708,.008520762
007637,2015,12,29may2015,MYLAN N V,2834,.0051203309558332,.01034533,.01049144
007637,2015,12,30jun2015,MYLAN N V,2834,-.0656752958893776,-.01926209,-.02101177
007637,2015,12,31jul2015,MYLAN N V,2834,-.1749189347028732,.01211286,.01974204
007637,2015,12,31aug2015,MYLAN N V,2834,-.1143061518669128,-.06004574,-.0625808
007637,2015,12,30sep2015,MYLAN N V,2834,-.1881428062915802,-.03376905,-.02644282
007637,2015,12,30oct2015,MYLAN N V,2834,.0951316952705383,.07402217,.08298308
007637,2015,12,30nov2015,MYLAN N V,2834,.1635291278362274,.002448751,.000504963
007637,2015,12,31dec2015,MYLAN N V,2834,.0539961121976376,-.02228775,-.0175302
007637,2016,12,29jan2016,MYLAN N V,2834,-.0255224909633398,-.05709377,-.05073534
007637,2016,12,29feb2016,MYLAN N V,2834,-.1446194499731064,.0006867422,-.004128355
007637,2016,12,31mar2016,MYLAN N V,2834,.0284002386033535,.07051735,.06599111
007637,2016,12,29apr2016,MYLAN N V,2834,-.1001078635454178,.01181701,.00269937
007637,2016,12,31may2016,MYLAN N V,2834,.0390793830156326,.01431573,.01532949
007637,2016,12,30jun2016,MYLAN N V,2834,-.0023073020856827,.003110331,.0009060735
007637,2016,12,29jul2016,MYLAN N V,2834,.0820998847484589,.03877529,.03560981
007637,2016,12,31aug2016,MYLAN N V,2834,-.0946783572435379,.002788718,-.001219176
007637,2016,12,30sep2016,MYLAN N V,2834,-.1000944674015045,.003016973,-.001234483
007637,2016,12,31oct2016,MYLAN N V,2834,-.0424973480403423,-.0215942,-.01942562
007637,2016,12,30nov2016,MYLAN N V,2834,.0030137153808028,.04049072,.03417445
007637,2016,12,30dec2016,MYLAN N V,2834,.0420650355517864,.01879204,.01820075
007637,2017,12,31jan2017,MYLAN N V,2834,-.0026212919037789,.02219005,.01788434
007637,2017,12,28feb2017,MYLAN N V,2834,.0998685732483864,.03266432,.03719826
007637,2017,12,31mar2017,MYLAN N V,2834,-.0683392360806465,.002092126,-.0003892302
007637,2017,12,28apr2017,MYLAN N V,2834,-.0420621484518051,.009614883,.009091217
007637,2017,12,31may2017,MYLAN N V,2834,.0436412617564201,.009335273,.01157621
007637,2017,12,30jun2017,MYLAN N V,2834,-.0041046650148928,.009469612,.004813832
007637,2017,12,31jul2017,MYLAN N V,2834,.0043792370706797,.02032932,.01934877
007637,2017,12,31aug2017,MYLAN N V,2834,-.1926135420799255,.001589232,.0005464923
007637,2017,12,29sep2017,MYLAN N V,2834,-.0034942410420626,.0237333,.0193029
007637,2017,12,31oct2017,MYLAN N V,2834,.1383486837148666,.01928174,.02218818
007637,2017,12,30nov2017,MYLAN N V,2834,.0229627471417189,.02730906,.0280826
007637,2017,12,29dec2017,MYLAN N V,2834,.1582261919975281,.01217342,.009831619
007637,2018,12,31jan2018,MYLAN N V,2834,.0127628715708852,.05065686,.05617873
007637,2018,12,28feb2018,MYLAN N V,2834,-.0590431466698647,-.03946393,-.03894738
007637,2018,12,29mar2018,MYLAN N V,2834,.0210813116282225,-.01843439,-.02688451
007637,2018,12,30apr2018,MYLAN N V,2834,-.058537770062685,.004768502,.002718801
007637,2018,12,31may2018,MYLAN N V,2834,-.0077399187721312,.02616928,.02160835
007637,2018,12,29jun2018,MYLAN N V,2834,-.0603224076330662,.005334684,.0048424
007637,2018,12,31jul2018,MYLAN N V,2834,.0323741547763348,.03160318,.03602159
007637,2018,12,31aug2018,MYLAN N V,2834,.0487804785370827,.030221,.03026322
007637,2018,12,28sep2018,MYLAN N V,2834,-.0646563395857811,.0004459018,.004294301
007637,2018,12,31oct2018,MYLAN N V,2834,-.1461748331785202,-.07403179,-.06940336
007637,2018,12,30nov2018,MYLAN N V,2834,.0835200175642967,.01853506,.01785938
007637,2018,12,31dec2018,MYLAN N V,2834,-.1907856166362762,-.08980669,-.09177695
007799,2013,12,31jan2013,NATURES SUNSHINE PRODUCTS INC,2834,-.0041436096653342,.05414457,.05042806
007799,2013,12,28feb2013,NATURES SUNSHINE PRODUCTS INC,2834,.0027739224024117,.008340364,.0110606
007799,2013,12,28mar2013,NATURES SUNSHINE PRODUCTS INC,2834,.0608575195074081,.03529375,.0359878
007799,2013,12,30apr2013,NATURES SUNSHINE PRODUCTS INC,2834,-.0400262251496315,.01494684,.01808576
007799,2013,12,31may2013,NATURES SUNSHINE PRODUCTS INC,2834,.0591251067817211,.01907392,.02076278
007799,2013,12,28jun2013,NATURES SUNSHINE PRODUCTS INC,2834,.0620331205427647,-.01503552,-.01499933
007799,2013,12,31jul2013,NATURES SUNSHINE PRODUCTS INC,2834,.1131498664617538,.05271696,.04946211
007799,2013,12,30aug2013,NATURES SUNSHINE PRODUCTS INC,2834,.0472526550292969,-.02572692,-.03129801
007799,2013,12,30sep2013,NATURES SUNSHINE PRODUCTS INC,2834,.0887744128704071,.03747036,.02974948
007799,2013,12,31oct2013,NATURES SUNSHINE PRODUCTS INC,2834,-.006312511395663,.03989509,.04459576
007799,2013,12,29nov2013,NATURES SUNSHINE PRODUCTS INC,2834,.0211752858012915,.02496603,.02804946
007799,2013,12,31dec2013,NATURES SUNSHINE PRODUCTS INC,2834,-.0974466279149055,.02613987,.02356283
007799,2014,12,31jan2014,NATURES SUNSHINE PRODUCTS INC,2834,-.0606235153973103,-.0299865,-.0355829
007799,2014,12,28feb2014,NATURES SUNSHINE PRODUCTS INC,2834,-.0712969154119492,.04618626,.04311704
007799,2014,12,31mar2014,NATURES SUNSHINE PRODUCTS INC,2834,-.0814030393958092,.004501169,.006932158
007799,2014,12,30apr2014,NATURES SUNSHINE PRODUCTS INC,2834,-.0304789617657661,.001670388,.006200797
007799,2014,12,30may2014,NATURES SUNSHINE PRODUCTS INC,2834,.110029935836792,.0202225,.02103028
007799,2014,12,30jun2014,NATURES SUNSHINE PRODUCTS INC,2834,.1520705968141556,.02796136,.01905831
007799,2014,12,31jul2014,NATURES SUNSHINE PRODUCTS INC,2834,-.0901590958237648,-.02053673,-.01507986
007799,2014,12,29aug2014,NATURES SUNSHINE PRODUCTS INC,2834,.0718912705779076,.04020714,.03765532
007799,2014,12,30sep2014,NATURES SUNSHINE PRODUCTS INC,2834,-.0072948834858835,-.02513202,-.01551386
007799,2014,12,31oct2014,NATURES SUNSHINE PRODUCTS INC,2834,.0047201411798596,.02119622,.02320146
007799,2014,12,28nov2014,NATURES SUNSHINE PRODUCTS INC,2834,.0080537218600512,.02115908,.02453358
007799,2014,12,31dec2014,NATURES SUNSHINE PRODUCTS INC,2834,-.0067024384625256,-.00362207,-.004188512
007799,2015,12,30jan2015,NATURES SUNSHINE PRODUCTS INC,2834,-.0668016076087952,-.02720094,-.03104085
007799,2015,12,27feb2015,NATURES SUNSHINE PRODUCTS INC,2834,-.0563991144299507,.05602062,.05489251
007799,2015,12,31mar2015,NATURES SUNSHINE PRODUCTS INC,2834,.0130267962813377,-.0104534,-.01739606
007799,2015,12,30apr2015,NATURES SUNSHINE PRODUCTS INC,2834,-.0083841206505895,.008715708,.008520762
007799,2015,12,29may2015,NATURES SUNSHINE PRODUCTS INC,2834,-.0061491392552853,.01034533,.01049144
007799,2015,12,30jun2015,NATURES SUNSHINE PRODUCTS INC,2834,.0717069432139397,-.01926209,-.02101177
007799,2015,12,31jul2015,NATURES SUNSHINE PRODUCTS INC,2834,-.0887272953987122,.01211286,.01974204
007799,2015,12,31aug2015,NATURES SUNSHINE PRODUCTS INC,2834,-.015163604170084,-.06004574,-.0625808
007799,2015,12,30sep2015,NATURES SUNSHINE PRODUCTS INC,2834,-.0212418492883444,-.03376905,-.02644282
007799,2015,12,30oct2015,NATURES SUNSHINE PRODUCTS INC,2834,-.0108513496816158,.07402217,.08298308
007799,2015,12,30nov2015,NATURES SUNSHINE PRODUCTS INC,2834,.0016877702437341,.002448751,.000504963
007799,2015,12,31dec2015,NATURES SUNSHINE PRODUCTS INC,2834,-.1401869654655457,-.02228775,-.0175302
007799,2016,12,29jan2016,NATURES SUNSHINE PRODUCTS INC,2834,-.1521739065647125,-.05709377,-.05073534
007799,2016,12,29feb2016,NATURES SUNSHINE PRODUCTS INC,2834,-.0233100019395351,.0006867422,-.004128355
007799,2016,12,31mar2016,NATURES SUNSHINE PRODUCTS INC,2834,.1575179249048233,.07051735,.06599111
007799,2016,12,29apr2016,NATURES SUNSHINE PRODUCTS INC,2834,-.0020833809394389,.01181701,.00269937
007799,2016,12,31may2016,NATURES SUNSHINE PRODUCTS INC,2834,.0375783108174801,.01431573,.01532949
007799,2016,12,30jun2016,NATURES SUNSHINE PRODUCTS INC,2834,-.0315041057765484,.003110331,.0009060735
007799,2016,12,29jul2016,NATURES SUNSHINE PRODUCTS INC,2834,.2381952255964279,.03877529,.03560981
007799,2016,12,31aug2016,NATURES SUNSHINE PRODUCTS INC,2834,.1601694822311401,.002788718,-.001219176
007799,2016,12,30sep2016,NATURES SUNSHINE PRODUCTS INC,2834,.177336260676384,.003016973,-.001234483
007799,2016,12,31oct2016,NATURES SUNSHINE PRODUCTS INC,2834,-.215624988079071,-.0215942,-.01942562
007799,2016,12,30nov2016,NATURES SUNSHINE PRODUCTS INC,2834,.2111553847789764,.04049072,.03417445
007799,2016,12,30dec2016,NATURES SUNSHINE PRODUCTS INC,2834,-.0066225416958332,.01879204,.01820075
007799,2017,12,31jan2017,NATURES SUNSHINE PRODUCTS INC,2834,-.1500000059604645,.02219005,.01788434
007799,2017,12,28feb2017,NATURES SUNSHINE PRODUCTS INC,2834,-.1058823838829994,.03266432,.03719826
007799,2017,12,31mar2017,NATURES SUNSHINE PRODUCTS INC,2834,-.1140350550413132,.002092126,-.0003892302
007799,2017,12,28apr2017,NATURES SUNSHINE PRODUCTS INC,2834,.0100000379607081,.009614883,.009091217
007799,2017,12,31may2017,NATURES SUNSHINE PRODUCTS INC,2834,.2524751722812653,.009335273,.01157621
007799,2017,12,30jun2017,NATURES SUNSHINE PRODUCTS INC,2834,.0474308617413044,.009469612,.004813832
007799,2017,12,31jul2017,NATURES SUNSHINE PRODUCTS INC,2834,-.0452830493450165,.02032932,.01934877
007799,2017,12,31aug2017,NATURES SUNSHINE PRODUCTS INC,2834,-.166007861495018,.001589232,.0005464923
007799,2017,12,29sep2017,NATURES SUNSHINE PRODUCTS INC,2834,-.0379147455096245,.0237333,.0193029
007799,2017,12,31oct2017,NATURES SUNSHINE PRODUCTS INC,2834,-.0246305428445339,.01928174,.02218818
007799,2017,12,30nov2017,NATURES SUNSHINE PRODUCTS INC,2834,.2979798913002014,.02730906,.0280826
007799,2017,12,29dec2017,NATURES SUNSHINE PRODUCTS INC,2834,-.1011673286557198,.01217342,.009831619
007799,2018,12,31jan2018,NATURES SUNSHINE PRODUCTS INC,2834,.0476190634071827,.05065686,.05617873
007799,2018,12,28feb2018,NATURES SUNSHINE PRODUCTS INC,2834,-.0702479630708694,-.03946393,-.03894738
007799,2018,12,29mar2018,NATURES SUNSHINE PRODUCTS INC,2834,-.0222222227603197,-.01843439,-.02688451
007799,2018,12,30apr2018,NATURES SUNSHINE PRODUCTS INC,2834,-.1590909063816071,.004768502,.002718801
007799,2018,12,31may2018,NATURES SUNSHINE PRODUCTS INC,2834,-.0216216016560793,.02616928,.02160835
007799,2018,12,29jun2018,NATURES SUNSHINE PRODUCTS INC,2834,.0331491902470589,.005334684,.0048424
007799,2018,12,31jul2018,NATURES SUNSHINE PRODUCTS INC,2834,-.1550802439451218,.03160318,.03602159
007799,2018,12,31aug2018,NATURES SUNSHINE PRODUCTS INC,2834,.139240488409996,.030221,.03026322
007799,2018,12,28sep2018,NATURES SUNSHINE PRODUCTS INC,2834,-.0277777779847383,.0004459018,.004294301
007799,2018,12,31oct2018,NATURES SUNSHINE PRODUCTS INC,2834,.01142861507833,-.07403179,-.06940336
007799,2018,12,30nov2018,NATURES SUNSHINE PRODUCTS INC,2834,.0395479574799538,.01853506,.01785938
007799,2018,12,31dec2018,NATURES SUNSHINE PRODUCTS INC,2834,-.1141304597258568,-.08980669,-.09177695
008020,2013,12,31jan2013,NOVO NORDISK A S,2834,.129526361823082,.05414457,.05042806
008020,2013,12,28feb2013,NOVO NORDISK A S,2834,-.0507187731564045,.008340364,.0110606
008020,2013,12,28mar2013,NOVO NORDISK A S,2834,-.0594183430075645,.03529375,.0359878
008020,2013,12,30apr2013,NOVO NORDISK A S,2834,.0936842411756516,.01494684,.01808576
008020,2013,12,31may2013,NOVO NORDISK A S,2834,-.0879238992929459,.01907392,.02076278
008020,2013,12,28jun2013,NOVO NORDISK A S,2834,-.0380509272217751,-.01503552,-.01499933
008020,2013,12,31jul2013,NOVO NORDISK A S,2834,.0900174006819725,.05271696,.04946211
008020,2013,12,30aug2013,NOVO NORDISK A S,2834,-.0117215001955628,-.02572692,-.03129801
008020,2013,12,30sep2013,NOVO NORDISK A S,2834,.0136575940996408,.03747036,.02974948
008020,2013,12,31oct2013,NOVO NORDISK A S,2834,-.0150691587477922,.03989509,.04459576
008020,2013,12,29nov2013,NOVO NORDISK A S,2834,.0723585411906242,.02496603,.02804946
008020,2013,12,31dec2013,NOVO NORDISK A S,2834,.0337380357086658,.02613987,.02356283
008020,2014,12,31jan2014,NOVO NORDISK A S,2834,.0735548660159111,-.0299865,-.0355829
008020,2014,12,28feb2014,NOVO NORDISK A S,2834,.1981346309185028,.04618626,.04311704
008020,2014,12,31mar2014,NOVO NORDISK A S,2834,-.0220848564058542,.004501169,.006932158
008020,2014,12,30apr2014,NOVO NORDISK A S,2834,-.0056955558247864,.001670388,.006200797
008020,2014,12,30may2014,NOVO NORDISK A S,2834,-.0685173124074936,.0202225,.02103028
008020,2014,12,30jun2014,NOVO NORDISK A S,2834,.0924787148833275,.02796136,.01905831
008020,2014,12,31jul2014,NOVO NORDISK A S,2834,-.0030309460125864,-.02053673,-.01507986
008020,2014,12,29aug2014,NOVO NORDISK A S,2834,-.0019544006790966,.04020714,.03765532
008020,2014,12,30sep2014,NOVO NORDISK A S,2834,.0361183620989323,-.02513202,-.01551386
008020,2014,12,31oct2014,NOVO NORDISK A S,2834,-.0512389466166496,.02119622,.02320146
008020,2014,12,28nov2014,NOVO NORDISK A S,2834,.006197405513376,.02115908,.02453358
008020,2014,12,31dec2014,NOVO NORDISK A S,2834,-.0690717026591301,-.00362207,-.004188512
008020,2015,12,30jan2015,NOVO NORDISK A S,2834,.0529300980269909,-.02720094,-.03104085
008020,2015,12,27feb2015,NOVO NORDISK A S,2834,.0715888366103172,.05602062,.05489251
008020,2015,12,31mar2015,NOVO NORDISK A S,2834,.1334027051925659,-.0104534,-.01739606
008020,2015,12,30apr2015,NOVO NORDISK A S,2834,.0539427064359188,.008715708,.008520762
008020,2015,12,29may2015,NOVO NORDISK A S,2834,.0037319900002331,.01034533,.01049144
008020,2015,12,30jun2015,NOVO NORDISK A S,2834,-.0304532796144485,-.01926209,-.02101177
008020,2015,12,31jul2015,NOVO NORDISK A S,2834,.0766983330249786,.01211286,.01974204
008020,2015,12,31aug2015,NOVO NORDISK A S,2834,-.0625847801566124,-.06004574,-.0625808
008020,2015,12,30sep2015,NOVO NORDISK A S,2834,-.0186357665807009,-.03376905,-.02644282
008020,2015,12,30oct2015,NOVO NORDISK A S,2834,-.0195427983999252,.07402217,.08298308
008020,2015,12,30nov2015,NOVO NORDISK A S,2834,.0336592867970467,.002448751,.000504963
008020,2015,12,31dec2015,NOVO NORDISK A S,2834,.0565763227641582,-.02228775,-.0175302
008020,2016,12,29jan2016,NOVO NORDISK A S,2834,-.0380510129034519,-.05709377,-.05073534
008020,2016,12,29feb2016,NOVO NORDISK A S,2834,-.0800071135163307,.0006867422,-.004128355
008020,2016,12,31mar2016,NOVO NORDISK A S,2834,.0729209706187248,.07051735,.06599111
008020,2016,12,29apr2016,NOVO NORDISK A S,2834,.0295257866382599,.01181701,.00269937
008020,2016,12,31may2016,NOVO NORDISK A S,2834,.0044810897670686,.01431573,.01532949
008020,2016,12,30jun2016,NOVO NORDISK A S,2834,-.0403283759951591,.003110331,.0009060735
008020,2016,12,29jul2016,NOVO NORDISK A S,2834,.0593157783150673,.03877529,.03560981
008020,2016,12,31aug2016,NOVO NORDISK A S,2834,-.1719596385955811,.002788718,-.001219176
008020,2016,12,30sep2016,NOVO NORDISK A S,2834,-.1098031029105186,.003016973,-.001234483
008020,2016,12,31oct2016,NOVO NORDISK A S,2834,-.1454676389694214,-.0215942,-.01942562
008020,2016,12,30nov2016,NOVO NORDISK A S,2834,-.0545864477753639,.04049072,.03417445
008020,2016,12,30dec2016,NOVO NORDISK A S,2834,.0672619715332985,.01879204,.01820075
008020,2017,12,31jan2017,NOVO NORDISK A S,2834,.0086446609348059,.02219005,.01788434
008020,2017,12,28feb2017,NOVO NORDISK A S,2834,-.0232235658913851,.03266432,.03719826
008020,2017,12,31mar2017,NOVO NORDISK A S,2834,-.0107454005628824,.002092126,-.0003892302
008020,2017,12,28apr2017,NOVO NORDISK A S,2834,.1283547729253769,.009614883,.009091217
008020,2017,12,31may2017,NOVO NORDISK A S,2834,.0953981056809425,.009335273,.01157621
008020,2017,12,30jun2017,NOVO NORDISK A S,2834,.0122728459537029,.009469612,.004813832
008020,2017,12,31jul2017,NOVO NORDISK A S,2834,-.0114245247095823,.02032932,.01934877
008020,2017,12,31aug2017,NOVO NORDISK A S,2834,.1342881619930267,.001589232,.0005464923
008020,2017,12,29sep2017,NOVO NORDISK A S,2834,.0111298318952322,.0237333,.0193029
008020,2017,12,31oct2017,NOVO NORDISK A S,2834,.034060213714838,.01928174,.02218818
008020,2017,12,30nov2017,NOVO NORDISK A S,2834,.0397670120000839,.02730906,.0280826
008020,2017,12,29dec2017,NOVO NORDISK A S,2834,.0367007479071617,.01217342,.009831619
008020,2018,12,31jan2018,NOVO NORDISK A S,2834,.0340972952544689,.05065686,.05617873
008020,2018,12,28feb2018,NOVO NORDISK A S,2834,-.0724324434995651,-.03946393,-.03894738
008020,2018,12,29mar2018,NOVO NORDISK A S,2834,-.027661569416523,-.01843439,-.02688451
008020,2018,12,30apr2018,NOVO NORDISK A S,2834,-.0469035804271698,.004768502,.002718801
008020,2018,12,31may2018,NOVO NORDISK A S,2834,.0127823241055012,.02616928,.02160835
008020,2018,12,29jun2018,NOVO NORDISK A S,2834,-.0298696253448725,.005334684,.0048424
008020,2018,12,31jul2018,NOVO NORDISK A S,2834,.0791414082050323,.03160318,.03602159
008020,2018,12,31aug2018,NOVO NORDISK A S,2834,-.0027662303764373,.030221,.03026322
008020,2018,12,28sep2018,NOVO NORDISK A S,2834,-.0412853136658669,.0004459018,.004294301
008020,2018,12,31oct2018,NOVO NORDISK A S,2834,-.0840050727128983,-.07403179,-.06940336
008020,2018,12,30nov2018,NOVO NORDISK A S,2834,.07966648042202,.01853506,.01785938
008020,2018,12,31dec2018,NOVO NORDISK A S,2834,-.0117974961176515,-.08980669,-.09177695
008253,2013,12,31jan2013,PACCAR INC,3711,.0409202016890049,.05414457,.05042806
008253,2013,12,28feb2013,PACCAR INC,3711,.0125371729955077,.008340364,.0110606
008253,2013,12,28mar2013,PACCAR INC,3711,.0655426904559135,.03529375,.0359878
008253,2013,12,30apr2013,PACCAR INC,3711,-.0154272662475705,.01494684,.01808576
008253,2013,12,31may2013,PACCAR INC,3711,.080755315721035,.01907392,.02076278
008253,2013,12,28jun2013,PACCAR INC,3711,.0011194286635146,-.01503552,-.01499933
008253,2013,12,31jul2013,PACCAR INC,3711,.0486395955085754,.05271696,.04946211
008253,2013,12,30aug2013,PACCAR INC,3711,-.0437177866697311,-.02572692,-.03129801
008253,2013,12,30sep2013,PACCAR INC,3711,.0382391214370728,.03747036,.02974948
008253,2013,12,31oct2013,PACCAR INC,3711,-.0010779980802909,.03989509,.04459576
008253,2013,12,29nov2013,PACCAR INC,3711,.034352570772171,.02496603,.02804946
008253,2013,12,31dec2013,PACCAR INC,3711,.0481590777635574,.02613987,.02356283
008253,2014,12,31jan2014,PACCAR INC,3711,-.0535744167864323,-.0299865,-.0355829
008253,2014,12,28feb2014,PACCAR INC,3711,.1792856454849243,.04618626,.04311704
008253,2014,12,31mar2014,PACCAR INC,3711,.0243014302104712,.004501169,.006932158
008253,2014,12,30apr2014,PACCAR INC,3711,-.0513049028813839,.001670388,.006200797
008253,2014,12,30may2014,PACCAR INC,3711,-.0062519372440875,.0202225,.02103028
008253,2014,12,30jun2014,PACCAR INC,3711,-.0083648795261979,.02796136,.01905831
008253,2014,12,31jul2014,PACCAR INC,3711,-.008912960998714,-.02053673,-.01507986
008253,2014,12,29aug2014,PACCAR INC,3711,.0122049283236265,.04020714,.03765532
008253,2014,12,30sep2014,PACCAR INC,3711,-.0944913402199745,-.02513202,-.01551386
008253,2014,12,31oct2014,PACCAR INC,3711,.1484835147857666,.02119622,.02320146
008253,2014,12,28nov2014,PACCAR INC,3711,.0293937064707279,.02115908,.02453358
008253,2014,12,31dec2014,PACCAR INC,3711,.0296927131712437,-.00362207,-.004188512
008253,2015,12,30jan2015,PACCAR INC,3711,-.1161594092845917,-.02720094,-.03104085
008253,2015,12,27feb2015,PACCAR INC,3711,.069206491112709,.05602062,.05489251
008253,2015,12,31mar2015,PACCAR INC,3711,-.0142077067866921,-.0104534,-.01739606
008253,2015,12,30apr2015,PACCAR INC,3711,.0350015684962273,.008715708,.008520762
008253,2015,12,29may2015,PACCAR INC,3711,-.0240244399756193,.01034533,.01049144
008253,2015,12,30jun2015,PACCAR INC,3711,.0039332914166152,-.01926209,-.02101177
008253,2015,12,31jul2015,PACCAR INC,3711,.0161415915936232,.01211286,.01974204
008253,2015,12,31aug2015,PACCAR INC,3711,-.0868290439248085,-.06004574,-.0625808
008253,2015,12,30sep2015,PACCAR INC,3711,-.1153129190206528,-.03376905,-.02644282
008253,2015,12,30oct2015,PACCAR INC,3711,.0092007545754313,.07402217,.08298308
008253,2015,12,30nov2015,PACCAR INC,3711,-.0085470546036959,.002448751,.000504963
008253,2015,12,31dec2015,PACCAR INC,3711,-.0608159676194191,-.02228775,-.0175302
008253,2016,12,29jan2016,PACCAR INC,3711,.035232026129961,-.05709377,-.05073534
008253,2016,12,29feb2016,PACCAR INC,3711,.0544120706617832,.0006867422,-.004128355
008253,2016,12,31mar2016,PACCAR INC,3711,.0619417205452919,.07051735,.06599111
008253,2016,12,29apr2016,PACCAR INC,3711,.0771622136235237,.01181701,.00269937
008253,2016,12,31may2016,PACCAR INC,3711,-.0495671331882477,.01431573,.01532949
008253,2016,12,30jun2016,PACCAR INC,3711,-.0695964321494102,.003110331,.0009060735
008253,2016,12,29jul2016,PACCAR INC,3711,.1368807107210159,.03877529,.03560981
